X,Y,Major,Minor,Rotation,EFT:n,EFT:Jaqqard
33,33,30,25,138,1,0.19858
33,33,30,27,130,1,0.15186
33,33,30,30,117,1,0.23681
33,33,30,3,116,0,1
33,33,30,24,20,1,0.25846
33,33,30,4,116,1,0.82812
33,33,30,26,138,1,0.19526
33,33,30,21,61,1,0.22597
33,33,30,28,130,1,0.18663
33,33,30,5,116,0,1
33,33,30,29,1,1,0.21503
33,33,30,25,20,1,0.25107
33,33,30,6,116,0,1
33,33,30,27,138,1,0.21229
33,33,30,22,61,1,0.20505
33,33,30,26,20,1,0.23347
33,33,30,7,116,0,1
33,33,30,8,116,1,0.6631
33,33,30,23,61,1,0.20847
33,33,30,28,138,1,0.20027
33,33,30,9,116,1,0.63717
33,33,30,27,20,1,0.20699
33,33,30,24,61,1,0.18885
33,33,30,25,61,1,0.17822
33,33,30,10,116,1,0.59294
33,33,30,11,116,1,0.60622
33,33,30,26,61,1,0.17398
33,33,30,12,116,1,0.57464
33,33,30,27,61,1,0.18381
33,33,30,28,20,1,0.24255
33,33,30,13,116,1,0.47581
33,33,30,28,61,1,0.22897
33,33,30,29,138,1,0.21372
33,33,30,14,116,1,0.47059
33,33,30,29,130,1,0.20134
33,33,30,15,116,1,0.4507
33,33,30,30,1,1,0.23681
33,33,30,3,0,0,1
33,33,30,16,116,1,0.41353
33,33,30,29,61,1,0.17738
33,33,30,4,0,0,1
33,33,30,29,20,1,0.20903
33,33,30,5,0,0,1
33,33,30,17,116,1,0.37521
33,33,30,6,0,0,1
33,33,30,7,0,0,1
33,33,30,18,116,1,0.37562
33,33,30,8,0,1,0.77404
33,33,30,9,0,1,0.7788
33,33,30,30,138,1,0.23681
33,33,30,3,137,0,1
33,33,30,19,116,1,0.29667
33,33,30,4,137,0,1
33,33,30,10,0,1,0.70981
33,33,30,5,137,1,0.51852
33,33,30,11,0,1,0.71968
33,33,30,20,116,1,0.29568
33,33,30,6,137,1,0.51667
33,33,30,12,0,1,0.66528
33,33,30,7,137,1,0.45675
33,33,30,13,0,1,0.66802
33,33,30,30,61,1,0.23681
33,33,30,14,0,1,0.59316
33,33,30,3,60,0,1
33,33,30,8,137,1,0.42424
33,33,30,15,0,1,0.59034
33,33,30,4,60,0,1
33,33,30,30,130,1,0.23681
33,33,30,5,60,0,1
33,33,30,16,0,1,0.52113
33,33,30,9,137,1,0.44816
33,33,30,3,129,0,1
33,33,30,6,60,0,1
33,33,30,17,0,1,0.55618
33,33,30,21,116,1,0.27597
33,33,30,7,60,0,1
33,33,30,4,129,0,1
33,33,30,10,137,1,0.37534
33,33,30,8,60,1,0.56881
33,33,30,30,20,1,0.23681
33,33,30,18,0,1,0.47147
33,33,30,9,60,1,0.61039
33,33,30,5,129,1,0.76531
33,33,30,19,0,1,0.52329
33,33,30,3,147,0,1
33,33,30,10,60,1,0.51142
33,33,30,11,137,1,0.2536
33,33,30,4,147,0,1
33,33,30,20,0,1,0.38378
33,33,30,6,129,1,0.72277
33,33,30,11,60,1,0.51741
33,33,30,5,147,0,1
33,33,30,7,129,1,0.42909
33,33,30,12,137,1,0.23404
33,33,30,12,60,1,0.45057
33,33,30,22,116,1,0.22764
33,33,30,21,0,1,0.38285
33,33,30,13,60,1,0.44167
33,33,30,6,147,1,0.60399
33,33,30,8,129,1,0.36426
33,33,30,13,137,1,0.3109
33,33,30,14,60,1,0.39014
33,33,30,7,147,1,0.67407
33,33,30,15,60,1,0.36327
33,33,30,9,129,1,0.40118
33,33,30,14,137,1,0.3209
33,33,30,23,116,1,0.22256
33,33,30,8,147,1,0.55506
33,33,30,16,60,1,0.33925
33,33,30,10,129,1,0.37465
33,33,30,15,137,1,0.20968
33,33,30,9,147,1,0.61131
33,33,30,17,60,1,0.35548
33,33,30,24,116,1,0.20615
33,33,30,11,129,1,0.30028
33,33,30,16,137,1,0.19316
33,33,30,10,147,1,0.50246
33,33,30,18,60,1,0.28774
33,33,30,25,116,1,0.19225
33,33,30,17,137,1,0.25316
33,33,30,12,129,1,0.34943
33,33,30,18,137,1,0.19841
33,33,30,11,147,1,0.47839
33,33,30,26,116,1,0.18953
33,33,30,22,0,1,0.32865
33,33,30,19,60,1,0.30237
33,33,30,12,147,1,0.46114
33,33,30,13,129,1,0.31947
33,33,30,19,137,1,0.17839
33,33,30,27,116,1,0.18105
33,33,30,13,147,1,0.36364
33,33,30,20,137,1,0.22924
33,33,30,20,60,1,0.25043
33,33,30,14,129,1,0.3129
33,33,30,14,147,1,0.39121
33,33,30,21,137,1,0.15177
33,33,30,22,137,1,0.21981
33,33,30,15,147,1,0.42567
33,33,30,23,137,1,0.20846
33,33,30,15,129,1,0.29796
33,33,30,24,137,1,0.20864
33,33,30,16,147,1,0.33043
33,33,30,16,129,1,0.24033
33,33,30,28,116,1,0.18037
33,33,30,21,60,1,0.21585
33,33,30,17,147,1,0.31134
33,33,30,25,137,1,0.19858
33,33,30,17,129,1,0.24772
33,33,30,23,0,1,0.31928
33,33,30,18,147,1,0.26408
33,33,30,18,129,1,0.30875
33,33,30,26,137,1,0.1986
33,33,30,19,129,1,0.32138
33,33,30,22,60,1,0.1943
33,33,30,27,137,1,0.21229
33,33,30,19,147,1,0.28912
33,33,30,28,137,1,0.20027
33,33,30,20,129,1,0.28614
33,33,30,23,60,1,0.20847
33,33,30,20,147,1,0.26689
33,33,30,24,60,1,0.18349
33,33,30,21,129,1,0.22186
33,33,30,25,60,1,0.17919
33,33,30,26,60,1,0.10879
33,33,30,29,137,1,0.21372
33,33,30,22,129,1,0.21935
33,33,30,27,60,1,0.1863
33,33,30,21,147,1,0.24679
33,33,30,23,129,1,0.26115
33,33,30,29,116,1,0.1771
33,33,30,28,60,1,0.22545
33,33,30,24,129,1,0.17364
33,33,30,22,147,1,0.24881
33,33,30,25,129,1,0.20087
33,33,30,24,0,1,0.27526
33,33,30,25,0,1,0.2981
33,33,30,26,129,1,0.19193
33,33,30,26,0,1,0.24309
33,33,30,23,147,1,0.24345
33,33,30,27,0,1,0.24251
33,33,30,29,60,1,0.21838
33,33,30,24,147,1,0.24206
33,33,30,27,129,1,0.15186
33,33,30,25,147,1,0.19777
33,33,30,28,0,1,0.21615
33,33,30,26,147,1,0.19417
33,33,30,30,137,1,0.23681
33,33,30,27,147,1,0.20375
33,33,30,3,136,0,1
33,33,30,28,129,1,0.18663
33,33,30,4,136,0,1
33,33,30,29,0,1,0.2153
33,33,30,5,136,1,0.58152
33,33,30,30,116,1,0.23681
33,33,30,6,136,1,0.39852
33,33,30,3,115,0,1
33,33,30,30,60,1,0.23681
33,33,30,7,136,1,0.68125
33,33,30,3,153,0,1
33,33,30,4,115,0,1
33,33,30,4,153,0,1
33,33,30,8,136,1,0.33718
33,33,30,5,115,0,1
33,33,30,28,147,1,0.18396
33,33,30,5,153,0,1
33,33,30,9,136,1,0.28977
33,33,30,6,115,0,1
33,33,30,6,153,0,1
33,33,30,10,136,1,0.40611
33,33,30,7,115,1,0.78462
33,33,30,11,136,1,0.30303
33,33,30,7,153,1,0.68342
33,33,30,8,115,1,0.6631
33,33,30,12,136,1,0.2328
33,33,30,8,153,0,1
33,33,30,9,115,1,0.67725
33,33,30,9,153,1,0.63675
33,33,30,10,115,1,0.60905
33,33,30,13,136,1,0.3109
33,33,30,10,153,0,1
33,33,30,11,115,0,1
33,33,30,12,115,1,0.58106
33,33,30,14,136,1,0.29724
33,33,30,11,153,0,1
33,33,30,30,0,1,0.23681
33,33,30,12,153,1,0.7959
33,33,30,15,136,1,0.2834
33,33,30,13,115,1,0.4913
33,33,30,3,158,0,1
33,33,30,29,147,1,0.22454
33,33,30,13,153,1,0.49395
33,33,30,16,136,1,0.26614
33,33,30,4,158,0,1
33,33,30,17,136,1,0.25468
33,33,30,14,153,1,0.46281
33,33,30,5,158,0,1
33,33,30,14,115,1,0.47059
33,33,30,15,153,1,0.41003
33,33,30,18,136,1,0.18952
33,33,30,29,129,1,0.20134
33,33,30,6,158,1,0.77054
33,33,30,16,153,1,0.38721
33,33,30,19,136,1,0.23355
33,33,30,15,115,1,0.48998
33,33,30,20,136,1,0.22403
33,33,30,7,158,1,0.72327
33,33,30,17,153,1,0.38149
33,33,30,16,115,1,0.45149
33,33,30,21,136,1,0.22793
33,33,30,8,158,1,0.73138
33,33,30,22,136,1,0.15113
33,33,30,18,153,1,0.34247
33,33,30,23,136,1,0.14151
33,33,30,9,158,1,0.67857
33,33,30,24,136,1,0.19942
33,33,30,17,115,1,0.39286
33,33,30,10,158,1,0.65491
33,33,30,19,153,1,0.30769
33,33,30,25,136,1,0.19771
33,33,30,18,115,1,0.37562
33,33,30,11,158,1,0.5815
33,33,30,26,136,1,0.1986
33,33,30,12,158,1,0.54473
33,33,30,19,115,1,0.3167
33,33,30,20,153,1,0.30189
33,33,30,13,158,1,0.53462
33,33,30,27,136,1,0.15638
33,33,30,14,158,1,0.51043
33,33,30,20,115,1,0.30375
33,33,30,28,136,1,0.20027
33,33,30,15,158,1,0.473
33,33,30,30,147,1,0.23681
33,33,30,21,153,1,0.26183
33,33,30,3,146,0,1
33,33,30,16,158,1,0.4635
33,33,30,4,146,0,1
33,33,30,30,129,1,0.23681
33,33,30,29,136,1,0.21156
33,33,30,5,146,0,1
33,33,30,3,128,0,1
33,33,30,17,158,1,0.41335
33,33,30,21,115,1,0.27922
33,33,30,6,146,1,0.8
33,33,30,4,128,1,0.54054
33,33,30,18,158,1,0.36897
33,33,30,22,153,1,0.24883
33,33,30,7,146,1,0.57703
33,33,30,5,128,1,0.576
33,33,30,19,158,1,0.38095
33,33,30,8,146,1,0.71598
33,33,30,6,128,1,0.56583
33,33,30,22,115,1,0.25557
33,33,30,9,146,1,0.58998
33,33,30,7,128,1,0.4735
33,33,30,23,153,1,0.25231
33,33,30,20,158,1,0.31893
33,33,30,10,146,1,0.51653
33,33,30,8,128,1,0.5137
33,33,30,24,153,1,0.17431
33,33,30,23,115,1,0.22665
33,33,30,9,128,1,0.36752
33,33,30,11,146,1,0.47354
33,33,30,21,158,1,0.31046
33,33,30,25,153,1,0.2482
33,33,30,10,128,1,0.3314
33,33,30,24,115,1,0.21824
33,33,30,26,153,1,0.22129
33,33,30,12,146,1,0.34414
33,33,30,22,158,1,0.27626
33,33,30,11,128,1,0.30556
33,33,30,13,146,1,0.33816
33,33,30,30,136,1,0.23681
33,33,30,25,115,1,0.21991
33,33,30,27,153,1,0.21644
33,33,30,23,158,1,0.26466
33,33,30,3,135,0,1
33,33,30,14,146,1,0.35343
33,33,30,26,115,1,0.18927
33,33,30,12,128,1,0.34826
33,33,30,4,135,0,1
33,33,30,24,158,1,0.26409
33,33,30,15,146,1,0.39065
33,33,30,5,135,1,0.50923
33,33,30,25,158,1,0.24929
33,33,30,13,128,1,0.36693
33,33,30,6,135,1,0.44638
33,33,30,27,115,1,0.18336
33,33,30,16,146,1,0.30862
33,33,30,26,158,1,0.25562
33,33,30,7,135,1,0.56769
33,33,30,28,153,1,0.2029
33,33,30,8,135,1,0.4336
33,33,30,17,146,1,0.23062
33,33,30,27,158,1,0.21833
33,33,30,9,135,1,0.34667
33,33,30,14,128,1,0.32444
33,33,30,10,135,1,0.25613
33,33,30,18,146,1,0.24954
33,33,30,15,128,1,0.29522
33,33,30,11,135,1,0.34606
33,33,30,28,115,1,0.18037
33,33,30,19,146,1,0.27226
33,33,30,12,135,1,0.3293
33,33,30,16,128,1,0.29057
33,33,30,28,158,1,0.21095
33,33,30,13,135,1,0.33724
33,33,30,17,128,1,0.28415
33,33,30,18,128,1,0.25414
33,33,30,14,135,1,0.29876
33,33,30,15,135,1,0.27642
33,33,30,19,128,1,0.23675
33,33,30,29,153,1,0.22468
33,33,30,16,135,1,0.27059
33,33,30,29,158,1,0.21337
33,33,30,20,128,1,0.2314
33,33,30,17,135,1,0.25468
33,33,30,20,146,1,0.21277
33,33,30,18,135,1,0.24319
33,33,30,21,128,1,0.22042
33,33,30,22,128,1,0.21841
33,33,30,19,135,1,0.23633
33,33,30,23,128,1,0.2039
33,33,30,21,146,1,0.25
33,33,30,20,135,1,0.23012
33,33,30,24,128,1,0.17364
33,33,30,25,128,1,0.20146
33,33,30,22,146,1,0.24561
33,33,30,21,135,1,0.19964
33,33,30,26,128,1,0.19193
33,33,30,29,115,1,0.1771
33,33,30,22,135,1,0.15113
33,33,30,27,128,1,0.15186
33,33,30,23,135,1,0.14151
33,33,30,23,146,1,0.24111
33,33,30,24,135,0,1
33,33,30,30,153,1,0.23681
33,33,30,3,152,0,1
33,33,30,28,128,1,0.18663
33,33,30,24,146,1,0.20852
33,33,30,4,152,0,1
33,33,30,5,152,0,1
33,33,30,25,146,1,0.19777
33,33,30,25,135,1,0.2067
33,33,30,6,152,0,1
33,33,30,7,152,1,0.65068
33,33,30,30,158,1,0.23681
33,33,30,26,146,1,0.19417
33,33,30,8,152,0,1
33,33,30,26,135,1,0.19832
33,33,30,3,157,0,1
33,33,30,9,152,0,1
33,33,30,4,157,0,1
33,33,30,27,135,1,0.20167
33,33,30,10,152,0,1
33,33,30,5,157,0,1
33,33,30,27,146,1,0.20458
33,33,30,28,135,1,0.19783
33,33,30,11,152,1,0.47966
33,33,30,6,157,1,0.83077
33,33,30,12,152,1,0.51613
33,33,30,7,157,1,0.74766
33,33,30,29,128,1,0.20884
33,33,30,13,152,1,0.46311
33,33,30,8,157,1,0.71102
33,33,30,28,146,1,0.20343
33,33,30,29,135,1,0.2126
33,33,30,9,157,1,0.67568
33,33,30,14,152,1,0.47308
33,33,30,30,115,1,0.23681
33,33,30,10,157,1,0.62796
33,33,30,3,114,0,1
33,33,30,15,152,1,0.40987
33,33,30,4,114,0,1
33,33,30,11,157,1,0.58963
33,33,30,5,114,0,1
33,33,30,16,152,1,0.41042
33,33,30,12,157,0,1
33,33,30,6,114,0,1
33,33,30,13,157,1,0.54741
33,33,30,7,114,0,1
33,33,30,8,114,1,0.75686
33,33,30,17,152,1,0.38143
33,33,30,14,157,1,0.50171
33,33,30,29,146,1,0.22454
33,33,30,9,114,1,0.68076
33,33,30,30,128,1,0.23681
33,33,30,3,127,0,1
33,33,30,10,114,1,0.6474
33,33,30,18,152,1,0.35463
33,33,30,15,157,1,0.45601
33,33,30,4,127,0,1
33,33,30,5,127,1,0.63598
33,33,30,11,114,1,0.59751
33,33,30,6,127,1,0.60606
33,33,30,30,135,1,0.23681
33,33,30,16,157,1,0.4635
33,33,30,7,127,1,0.49635
33,33,30,19,152,1,0.32704
33,33,30,12,114,1,0.52156
33,33,30,3,134,0,1
33,33,30,8,127,1,0.49756
33,33,30,13,114,1,0.52852
33,33,30,4,134,0,1
33,33,30,17,157,1,0.375
33,33,30,9,127,1,0.36825
33,33,30,20,152,1,0.2943
33,33,30,10,127,1,0.44025
33,33,30,5,134,1,0.52597
33,33,30,14,114,1,0.48723
33,33,30,6,134,1,0.56689
33,33,30,11,127,1,0.37895
33,33,30,18,157,1,0.40647
33,33,30,7,134,1,0.59229
33,33,30,15,114,1,0.46904
33,33,30,8,134,1,0.43137
33,33,30,12,127,1,0.39554
33,33,30,19,157,1,0.34622
33,33,30,9,134,1,0.38356
33,33,30,13,127,1,0.34742
33,33,30,21,152,1,0.25641
33,33,30,16,114,1,0.44278
33,33,30,10,134,1,0.26269
33,33,30,14,127,1,0.32462
33,33,30,30,146,1,0.23681
33,33,30,11,134,1,0.39101
33,33,30,15,127,1,0.2807
33,33,30,17,114,1,0.40752
33,33,30,3,145,0,1
33,33,30,12,134,1,0.32692
33,33,30,16,127,1,0.29314
33,33,30,4,145,0,1
33,33,30,17,127,1,0.27737
33,33,30,13,134,1,0.24257
33,33,30,20,157,1,0.30137
33,33,30,18,114,1,0.39755
33,33,30,18,127,1,0.25623
33,33,30,22,152,1,0.25705
33,33,30,5,145,1,0.83684
33,33,30,19,127,1,0.25
33,33,30,14,134,1,0.29412
33,33,30,6,145,1,0.76724
33,33,30,19,114,1,0.30981
33,33,30,20,127,1,0.23051
33,33,30,15,134,1,0.28687
33,33,30,23,152,1,0.25
33,33,30,7,145,1,0.5193
33,33,30,16,134,1,0.21277
33,33,30,21,127,1,0.21768
33,33,30,8,145,1,0.53237
33,33,30,21,157,1,0.29697
33,33,30,17,134,1,0.20534
33,33,30,24,152,1,0.17431
33,33,30,22,127,1,0.2269
33,33,30,20,114,1,0.29983
33,33,30,9,145,1,0.48521
33,33,30,18,134,1,0.24953
33,33,30,25,152,1,0.24556
33,33,30,23,127,1,0.20458
33,33,30,19,134,1,0.2549
33,33,30,10,145,1,0.47447
33,33,30,26,152,1,0.22129
33,33,30,24,127,1,0.17538
33,33,30,20,134,1,0.16187
33,33,30,22,157,1,0.24402
33,33,30,25,127,1,0.17431
33,33,30,21,134,1,0.21855
33,33,30,27,152,1,0.21838
33,33,30,22,134,1,0.15113
33,33,30,11,145,1,0.35106
33,33,30,26,127,1,0.19193
33,33,30,21,114,1,0.27922
33,33,30,23,134,1,0.14151
33,33,30,24,134,1,0.20317
33,33,30,23,157,1,0.24561
33,33,30,12,145,1,0.34596
33,33,30,27,127,1,0.20085
33,33,30,22,114,1,0.25668
33,33,30,28,152,1,0.2029
33,33,30,25,134,1,0.15038
33,33,30,13,145,1,0.379
33,33,30,24,157,1,0.25806
33,33,30,14,145,1,0.34927
33,33,30,26,134,1,0.1986
33,33,30,25,157,1,0.24893
33,33,30,28,127,1,0.18663
33,33,30,15,145,1,0.28758
33,33,30,27,134,1,0.19777
33,33,30,23,114,1,0.22665
33,33,30,26,157,1,0.25562
33,33,30,16,145,1,0.32348
33,33,30,28,134,1,0.20055
33,33,30,27,157,1,0.21833
33,33,30,17,145,1,0.23062
33,33,30,24,114,1,0.24037
33,33,30,18,145,1,0.25279
33,33,30,29,152,1,0.22715
33,33,30,25,114,1,0.21958
33,33,30,19,145,1,0.27046
33,33,30,28,157,1,0.21095
33,33,30,26,114,1,0.14586
33,33,30,27,114,1,0.18182
33,33,30,29,127,1,0.20561
33,33,30,20,145,1,0.23491
33,33,30,21,145,1,0.25
33,33,30,29,134,1,0.20027
33,33,30,22,145,1,0.24561
33,33,30,29,157,1,0.21337
33,33,30,28,114,1,0.18037
33,33,30,23,145,1,0.24149
33,33,30,24,145,1,0.19323
33,33,30,25,145,1,0.19777
33,33,30,26,145,1,0.19471
33,33,30,30,152,1,0.23681
33,33,30,3,151,0,1
33,33,30,27,145,1,0.19919
33,33,30,4,151,0,1
33,33,30,5,151,0,1
33,33,30,30,127,1,0.23681
33,33,30,6,151,1,0.75918
33,33,30,3,126,0,1
33,33,30,30,134,1,0.23681
33,33,30,28,145,1,0.20343
33,33,30,4,126,0,1
33,33,30,3,133,0,1
33,33,30,7,151,1,0.70091
33,33,30,5,126,1,0.62055
33,33,30,4,133,0,1
33,33,30,8,151,1,0.60154
33,33,30,5,133,1,0.40171
33,33,30,6,126,1,0.57534
33,33,30,6,133,1,0.35379
33,33,30,7,126,1,0.52518
33,33,30,9,151,0,1
33,33,30,29,114,1,0.1771
33,33,30,7,133,1,0.42353
33,33,30,8,126,1,0.49359
33,33,30,30,157,1,0.23681
33,33,30,10,151,0,1
33,33,30,8,133,1,0.41543
33,33,30,9,126,1,0.44886
33,33,30,3,156,0,1
33,33,30,11,151,1,0.50439
33,33,30,9,133,1,0.27414
33,33,30,10,126,1,0.41121
33,33,30,4,156,0,1
33,33,30,12,151,1,0.55357
33,33,30,10,133,1,0.35267
33,33,30,11,126,1,0.38363
33,33,30,5,156,0,1
33,33,30,11,133,1,0.36508
33,33,30,29,145,1,0.22412
33,33,30,6,156,0,1
33,33,30,13,151,1,0.4657
33,33,30,12,126,1,0.35949
33,33,30,12,133,1,0.37721
33,33,30,7,156,1,0.71309
33,33,30,13,126,1,0.35294
33,33,30,14,151,1,0.43386
33,33,30,8,156,1,0.71293
33,33,30,14,126,1,0.36028
33,33,30,13,133,1,0.24257
33,33,30,15,126,1,0.2774
33,33,30,9,156,1,0.66867
33,33,30,15,151,1,0.43377
33,33,30,16,126,1,0.30394
33,33,30,10,156,1,0.60848
33,33,30,14,133,1,0.24286
33,33,30,17,126,1,0.28932
33,33,30,16,151,1,0.38545
33,33,30,11,156,1,0.57582
33,33,30,18,126,1,0.2693
33,33,30,12,156,1,0.52758
33,33,30,15,133,1,0.29104
33,33,30,19,126,1,0.19691
33,33,30,17,151,1,0.38779
33,33,30,13,156,1,0.53667
33,33,30,16,133,1,0.26121
33,33,30,20,126,1,0.24183
33,33,30,17,133,1,0.22363
33,33,30,18,151,1,0.32734
33,33,30,18,133,1,0.24815
33,33,30,14,156,1,0.49158
33,33,30,21,126,1,0.22151
33,33,30,30,114,1,0.23681
33,33,30,19,133,1,0.16636
33,33,30,3,113,0,1
33,33,30,15,156,1,0.45601
33,33,30,22,126,1,0.21372
33,33,30,19,151,1,0.30283
33,33,30,20,133,1,0.28625
33,33,30,4,113,0,1
33,33,30,21,133,1,0.22291
33,33,30,5,113,0,1
33,33,30,16,156,1,0.40925
33,33,30,22,133,1,0.21037
33,33,30,23,126,1,0.21732
33,33,30,6,113,1,0.84424
33,33,30,23,133,1,0.27946
33,33,30,30,145,1,0.23681
33,33,30,20,151,1,0.33333
33,33,30,24,133,1,0.20536
33,33,30,17,156,1,0.38687
33,33,30,24,126,1,0.17538
33,33,30,3,144,0,1
33,33,30,7,113,1,0.75077
33,33,30,25,126,1,0.17431
33,33,30,4,144,0,1
33,33,30,25,133,1,0.2119
33,33,30,26,126,1,0.20029
33,33,30,18,156,1,0.39196
33,33,30,5,144,0,1
33,33,30,8,113,1,0.7134
33,33,30,26,133,1,0.1986
33,33,30,27,126,1,0.20085
33,33,30,6,144,1,0.58472
33,33,30,19,156,1,0.33916
33,33,30,9,113,1,0.67105
33,33,30,21,151,1,0.27404
33,33,30,27,133,1,0.15208
33,33,30,7,144,1,0.544
33,33,30,10,113,1,0.65474
33,33,30,8,144,1,0.50825
33,33,30,28,126,1,0.18663
33,33,30,28,133,1,0.20055
33,33,30,11,113,1,0.5899
33,33,30,9,144,1,0.58242
33,33,30,12,113,1,0.54878
33,33,30,20,156,1,0.28892
33,33,30,10,144,1,0.48148
33,33,30,22,151,1,0.24804
33,33,30,13,113,1,0.53435
33,33,30,11,144,1,0.38144
33,33,30,14,113,1,0.49027
33,33,30,23,151,1,0.24458
33,33,30,15,113,1,0.46904
33,33,30,21,156,1,0.29268
33,33,30,12,144,1,0.32021
33,33,30,24,151,1,0.17819
33,33,30,16,113,1,0.45505
33,33,30,13,144,1,0.31762
33,33,30,25,151,1,0.24556
33,33,30,14,144,1,0.30303
33,33,30,22,156,1,0.21894
33,33,30,29,126,1,0.20561
33,33,30,26,151,1,0.21618
33,33,30,17,113,1,0.39683
33,33,30,15,144,1,0.30867
33,33,30,16,144,1,0.26975
33,33,30,29,133,1,0.20134
33,33,30,18,113,1,0.38811
33,33,30,23,156,1,0.24508
33,33,30,27,151,1,0.20339
33,33,30,17,144,1,0.22156
33,33,30,19,113,1,0.32143
33,33,30,18,144,1,0.25091
33,33,30,24,156,1,0.25622
33,33,30,19,144,1,0.2343
33,33,30,25,156,1,0.24138
33,33,30,20,113,1,0.30897
33,33,30,20,144,1,0.23427
33,33,30,26,156,1,0.24513
33,33,30,30,126,1,0.23681
33,33,30,28,151,1,0.19126
33,33,30,27,156,1,0.21833
33,33,30,3,125,0,1
33,33,30,4,125,0,1
33,33,30,21,144,1,0.24837
33,33,30,30,133,1,0.23681
33,33,30,5,125,1,0.76316
33,33,30,3,162,0,1
33,33,30,6,125,1,0.59824
33,33,30,4,162,0,1
33,33,30,21,113,1,0.27832
33,33,30,5,162,0,1
33,33,30,7,125,1,0.55479
33,33,30,6,162,1,0.83004
33,33,30,22,144,1,0.16906
33,33,30,8,125,1,0.47682
33,33,30,7,162,0,1
33,33,30,28,156,1,0.2029
33,33,30,8,162,0,1
33,33,30,9,125,1,0.45378
33,33,30,10,125,1,0.41221
33,33,30,29,151,1,0.22715
33,33,30,9,162,1,0.68585
33,33,30,22,113,1,0.26696
33,33,30,11,125,1,0.38974
33,33,30,10,162,1,0.66357
33,33,30,23,144,1,0.22687
33,33,30,12,125,1,0.44906
33,33,30,11,162,1,0.62423
33,33,30,13,125,1,0.41887
33,33,30,23,113,1,0.25217
33,33,30,24,144,1,0.19464
33,33,30,12,162,1,0.60765
33,33,30,14,125,1,0.51389
33,33,30,25,144,1,0.19777
33,33,30,13,162,1,0.56597
33,33,30,15,125,1,0.31388
33,33,30,16,125,1,0.26667
33,33,30,14,162,1,0.55556
33,33,30,26,144,1,0.1516
33,33,30,29,156,1,0.21337
33,33,30,24,113,1,0.21922
33,33,30,17,125,1,0.27863
33,33,30,15,162,1,0.5211
33,33,30,18,125,1,0.2454
33,33,30,16,162,1,0.44991
33,33,30,25,113,1,0.21162
33,33,30,27,144,1,0.21082
33,33,30,17,162,1,0.47407
33,33,30,19,125,1,0.20906
33,33,30,26,113,1,0.25664
33,33,30,18,162,1,0.39932
33,33,30,27,113,1,0.18182
33,33,30,20,125,1,0.23769
33,33,30,19,162,1,0.39039
33,33,30,28,144,1,0.20343
33,33,30,30,151,1,0.23681
33,33,30,3,150,0,1
33,33,30,20,162,1,0.33694
33,33,30,28,113,1,0.19163
33,33,30,21,125,1,0.21416
33,33,30,4,150,0,1
33,33,30,5,150,0,1
33,33,30,21,162,1,0.33386
33,33,30,22,125,1,0.20355
33,33,30,6,150,0,1
33,33,30,30,156,1,0.23681
33,33,30,22,162,1,0.32137
33,33,30,7,150,0,1
33,33,30,3,155,0,1
33,33,30,29,144,1,0.21309
33,33,30,23,125,1,0.21102
33,33,30,4,155,0,1
33,33,30,8,150,1,0.60154
33,33,30,23,162,1,0.26895
33,33,30,5,155,0,1
33,33,30,24,125,1,0.17665
33,33,30,9,150,1,0.57754
33,33,30,25,125,1,0.17431
33,33,30,6,155,0,1
33,33,30,24,162,1,0.26462
33,33,30,10,150,1,0.44051
33,33,30,26,125,1,0.14749
33,33,30,7,155,0,1
33,33,30,11,150,1,0.57005
33,33,30,8,155,1,0.70044
33,33,30,25,162,1,0.24754
33,33,30,27,125,1,0.17217
33,33,30,9,155,1,0.64062
33,33,30,12,150,1,0.48496
33,33,30,10,155,1,0.62338
33,33,30,26,162,1,0.24357
33,33,30,11,155,1,0.57082
33,33,30,13,150,1,0.51223
33,33,30,28,125,1,0.18663
33,33,30,12,155,1,0.52174
33,33,30,14,150,1,0.36807
33,33,30,29,113,1,0.1771
33,33,30,27,162,1,0.21505
33,33,30,13,155,1,0.48583
33,33,30,15,150,1,0.4193
33,33,30,14,155,1,0.45585
33,33,30,28,162,1,0.21722
33,33,30,16,150,1,0.36174
33,33,30,17,150,1,0.3672
33,33,30,15,155,1,0.4417
33,33,30,16,155,1,0.41208
33,33,30,18,150,1,0.33712
33,33,30,30,144,1,0.23681
33,33,30,3,143,0,1
33,33,30,17,155,1,0.38849
33,33,30,4,143,0,1
33,33,30,18,155,1,0.39137
33,33,30,5,143,0,1
33,33,30,19,150,1,0.30283
33,33,30,29,162,1,0.21337
33,33,30,6,143,1,0.51012
33,33,30,19,155,1,0.31434
33,33,30,7,143,1,0.42969
33,33,30,8,143,1,0.44848
33,33,30,20,150,1,0.336
33,33,30,29,125,1,0.19814
33,33,30,20,155,1,0.31525
33,33,30,9,143,1,0.48525
33,33,30,10,143,1,0.44848
33,33,30,30,113,1,0.23681
33,33,30,21,150,1,0.2688
33,33,30,21,155,1,0.29268
33,33,30,11,143,1,0.34739
33,33,30,3,112,0,1
33,33,30,4,112,0,1
33,33,30,5,112,0,1
33,33,30,12,143,1,0.32361
33,33,30,22,155,1,0.21773
33,33,30,6,112,1,0.77717
33,33,30,22,150,1,0.25
33,33,30,13,143,1,0.4
33,33,30,7,112,1,0.7489
33,33,30,23,155,1,0.24508
